0.9750000000	p value
0.7360000000	| s |
0.7250000000	p values
0.7080000000	the following
0.7010000000	| j |
0.6880000000	the same
0.6860000000	based on
0.6750000000	i = 1 pri
0.6560000000	1 m m ∑
0.6540000000	y 1 r
0.6390000000	1 − π
0.6340000000	1 − πm
0.6320000000	linear time
0.6300000000	as long as
0.6220000000	uk + b
0.6170000000	∑ m i =
0.6170000000	post hoc
0.6070000000	under different
0.6060000000	∑ m i = 1
0.6030000000	type i error
0.6000000000	= 0
0.5970000000	number of
0.5940000000	after closure
0.5890000000	= 1
0.5850000000	i = 1
0.5770000000	equicorrelated gaussian
0.5770000000	type i
0.5710000000	va − k − b
0.5680000000	+ 1
0.5670000000	r = − 1
0.5660000000	∣ ∣ ∣ ∣ z0 =
0.5660000000	− k − b
0.5640000000	line 9
0.5570000000	1 m
0.5530000000	1 r
0.5520000000	positively equicorrelated gaussian
0.5510000000	equicorrelated gaussian model
0.5500000000	a2 m 2
0.5460000000	lim sup m → ∞
0.5450000000	m ∑ i = 1 pri
0.5430000000	asymptotic power
0.5400000000	pr 1 m m ∑
0.5380000000	m =
0.5330000000	lim m → ∞
0.5330000000	local test
0.5320000000	m − rε + ar
0.5320000000	local tests
0.5280000000	r ≤ − 1
0.5240000000	r + 1
0.5200000000	√ ρz0 √ 1 − ρ
0.5090000000	| z0 = z0
0.5090000000	= o
0.5070000000	closed testing
0.5060000000	√ ρz0
0.5040000000	− k0 − b0
0.5030000000	2 +
0.5020000000	z0 = z0
0.4970000000	q =
0.4960000000	 
0.4950000000	gaussian model
0.4940000000	∈ 0
0.4940000000	positively equicorrelated
0.4930000000	∩ h2
0.4890000000	defined in
0.4880000000	j i
0.4880000000	theorem 3
0.4860000000	r =
0.4860000000	all i
0.4860000000	proof for
0.4850000000	global null
0.4840000000	the set of
0.4840000000	a =
0.4810000000	r 0
0.4790000000	1 r =
0.4790000000	≤ c
0.4770000000	in section
0.4750000000	m → ∞
0.4750000000	i ∈
0.4740000000	∣ ∣ z0
0.4720000000	k0 − b0
0.4720000000	of m
0.4720000000	∈ 0,1
0.4710000000	chen et.al
0.4680000000	if r
0.4650000000	∣ ∣ ∣ ∣ ∣
0.4650000000	s ⊆ m
0.4600000000	1 − ρ
0.4590000000	set s
0.4580000000	− g − 1 ρ
0.4580000000	m − rε
0.4580000000	for r
0.4550000000	· · ·
0.4520000000	φ − 1
0.4510000000	ρ ∈ 0,1
0.4480000000	lim m → ∞ pr
0.4470000000	theorem 4
0.4460000000	| s
0.4440000000	of s
0.4440000000	− 1
0.4430000000	k =
0.4420000000	= e
0.4390000000	√ 1 − ρ
0.4390000000	− x
0.4380000000	i =
0.4370000000	sup m
0.4340000000	m m ∑ i = 1
0.4340000000	b =
0.4340000000	r +
0.4340000000	1 +
0.4340000000	s |
0.4340000000	+ b
0.4320000000	   
0.4310000000	= lim m → ∞
0.4300000000	va −
0.4280000000	b0 + 1
0.4260000000	  
0.4250000000	a local test
0.4250000000	r ≥ 1
0.4230000000	the largest
0.4200000000	= φ
0.4190000000	m i = 1
0.4090000000	→ 0
0.4070000000	m ∑ i = 1
0.4010000000	level α
0.4000000000	µm +
0.3990000000	∣ ∣ ∣
0.3980000000	in appendix
0.3940000000	the case
0.3890000000	sup ρ ∈
0.3880000000	set of
0.3850000000	the proof
0.3790000000	− φ − 1
0.3780000000	pr 1 m
0.3750000000	α =
0.3720000000	1 −
0.3720000000	− ∞
0.3720000000	c 1
0.3700000000	i = 1 pri ≤
0.3700000000	subset of
0.3700000000	1 ≤
0.3630000000	b + 1
0.3600000000	m −
0.3580000000	= pr
0.3500000000	r = −
0.3490000000	g − 1
0.3480000000	and separable
0.3450000000	− √
0.3420000000	∈ m
0.3410000000	va − k
0.3410000000	µ =
0.3410000000	⊆ m
0.3390000000	− r
0.3360000000	∣ ∣ ∣ z0 = z0
0.3310000000	∣ ∣ z0 =
0.3270000000	+ √
0.3240000000	→ ∞
0.3230000000	α → 0
0.3210000000	+ µm
0.3160000000	r ≤ −
0.3110000000	the asymptotic
0.3080000000	r ≤
0.3060000000	of hypotheses
0.3060000000	= ∞
0.3040000000	≥ 1
0.3010000000	r − 1
0.3010000000	≤ α
0.2990000000	= − 1
0.2980000000	− 1 r
0.2980000000	the signal
0.2940000000	z0 =
0.2910000000	uk +
0.2910000000	∑ m
0.2860000000	r −
0.2850000000	= lim
0.2850000000	| z0
0.2850000000	the set
0.2830000000	∑ i = 1
0.2830000000	− g
0.2830000000	− k
0.2830000000	∑ i
0.2830000000	lim sup
0.2820000000	= −
0.2820000000	k −
0.2820000000	+ b0
0.2740000000	= k0
0.2740000000	in theorem
0.2740000000	the local
0.2710000000	→ ∞ α̃m
0.2570000000	≥ 0
0.2550000000	ρ 0
0.2540000000	m → ∞ pr
0.2450000000	− φ
0.2440000000	∣ ∣ z0 = z0
0.2440000000	va − k −
0.2440000000	− √ 1 −
0.2290000000	≤ 1
0.2260000000	√ ρ
0.2120000000	pr 1
0.2030000000	− k0
0.1920000000	∣ ∣ ∣ ∣ ∣ z0
0.1920000000	pri ≤
0.1920000000	ρ ∈
